Order_ID,Order_Line_No,Order_Date,Channel,Order_Priority,Order_Size_Lines,SKU_ID,Category,Subcategory,Quantity,Width_cm,Depth_cm,Height_cm,Weight_kg,Storage_Type,Criticality,Shelf_Life_Days,Unit_Value_INR,Avg_Daily_Demand,Demand_CV,Demand_StdDev,Avg_Weekly_Demand,Picking_Frequency_Weekly,Current_Zone,Current_Aisle,Current_Rack,Current_Bin_Capacity_Units,Distance_From_Dispatch_m,Picker_Travel_Distance_m,Picking_Time_sec,Observed_SKU_90D_Demand,Observed_SKU_Order_Frequency,ABC_Class,XYZ_Class,ABC_XYZ_Class
ORD00239,3,2026-01-10,App,Standard,4,SKU109,Health & Wellness,OTC,1,8.1,13.2,15.3,3.62,Ambient,Low,730,1569.32,5,0.55,2.75,35,31.3,Z3,A5,R1,40,44.0,40.95,27.58,22,19,A,Z,AZ
ORD00239,4,2026-01-10,App,Standard,4,SKU063,Health & Wellness,Vitamins,1,22.2,19.4,39.7,2.43,Ambient,Medium,730,1406.5,14,0.21,2.94,98,121.1,Z7,A1,R4,40,64.5,59.98,23.46,31,15,A,X,AX
ORD00240,1,2026-01-03,App,Standard,3,SKU119,Baby Care,Baby Food,2,22.2,20.5,6.1,7.12,Ambient,Low,60,1453.32,23,0.2,4.6,161,173.4,Z7,A1,R5,50,66.0,64.62,26.28,24,12,A,X,AX
ORD00240,2,2026-01-03,App,Standard,3,SKU051,Baby Care,Diapers,2,15.0,21.8,35.0,2.71,Ambient,High,365,90.14,20,0.23,4.6,140,104.8,Z6,A4,R2,50,65.5,80.15,30.89,31,13,C,X,CX
ORD00240,3,2026-01-03,App,Standard,3,SKU023,Baby Care,Baby Hygiene,1,27.1,9.9,20.1,7.6,Ambient,Medium,30,1302.56,6,0.87,5.22,42,36.3,Z3,A4,R6,30,47.5,44.79,28.27,20,16,B,Z,BZ
ORD00241,1,2026-01-14,App,Standard,3,SKU025,Grocery,Snacks,5,23.2,13.1,20.5,5.44,Ambient,High,730,326.2,37,0.22,8.14,259,193.4,Z6,A4,R1,40,64.0,74.05,33.22,80,27,B,X,BX
ORD00241,2,2026-01-14,App,Standard,3,SKU015,Health & Wellness,Wellness,2,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,83.99,28.4,78,32,A,X,AX
ORD00241,3,2026-01-14,App,Standard,3,SKU003,Household,Cleaning,2,31.1,12.5,27.4,4.91,Ambient,Medium,365,1655.33,5,0.86,4.3,35,36.0,Z5,A4,R6,30,63.5,68.43,31.31,52,40,A,Z,AZ
ORD00242,1,2026-02-02,App,Standard,6,SKU070,Household,Laundry,4,33.5,22.4,23.9,4.74,Ambient,Medium,180,1117.78,38,0.16,6.08,266,323.6,Z6,A5,R5,50,74.0,63.53,36.91,89,29,A,X,AX
ORD00242,2,2026-02-02,App,Standard,6,SKU044,Pet Care,Cat Food,3,22.2,16.7,20.4,1.56,Ambient,Medium,30,736.26,14,0.33,4.62,98,72.6,Z7,A3,R5,50,74.0,69.9,27.26,79,32,A,Y,AY
ORD00242,3,2026-02-02,App,Standard,6,SKU046,Pet Care,Cat Food,1,14.2,20.5,26.3,5.95,Ambient,Low,730,169.11,14,0.55,7.7,98,81.5,Z6,A1,R3,30,55.0,48.5,20.16,34,22,C,Z,CZ
ORD00242,4,2026-02-02,App,Standard,6,SKU087,Health & Wellness,Vitamins,1,15.9,15.9,8.7,3.54,Ambient,Medium,60,616.2,7,0.74,5.18,49,38.8,Z1,A2,R5,50,22.0,20.48,16.73,29,22,B,Z,BZ
ORD00242,5,2026-02-02,App,Standard,6,SKU097,Household,Cleaning,1,25.8,20.6,36.6,5.8,Fragile,Low,730,446.62,2,0.49,0.98,14,13.2,Z2,A2,R6,30,31.5,29.77,20.54,17,13,C,Y,CY
ORD00242,6,2026-02-02,App,Standard,6,SKU047,Household,Cleaning,3,25.7,16.7,6.1,2.38,Ambient,Low,60,1664.94,13,0.24,3.12,91,103.1,Z4,A5,R3,30,55.0,56.51,33.04,42,20,A,X,AX
ORD00243,1,2026-02-12,Web,Standard,2,SKU040,Grocery,Beverages,3,13.3,5.3,38.2,0.78,Ambient,Medium,730,870.07,22,0.29,6.38,154,168.1,Z8,A2,R4,40,76.5,86.06,24.42,31,16,B,Y,BY
ORD00243,2,2026-02-12,Web,Standard,2,SKU016,Grocery,Snacks,2,24.0,11.6,22.1,7.25,Ambient,Low,90,103.25,10,0.31,3.1,70,61.8,Z4,A2,R3,30,43.0,43.11,22.76,26,14,C,Y,CY
ORD00244,1,2026-02-11,App,Standard,2,SKU073,Household,Home Care,2,12.0,24.4,32.6,4.81,Ambient,High,365,469.91,8,0.49,3.92,56,44.6,Z6,A5,R1,40,68.0,71.6,31.94,26,15,C,Y,CY
ORD00244,2,2026-02-11,App,Standard,2,SKU014,Household,Cleaning,2,20.2,8.3,17.2,0.64,Ambient,Low,365,1273.78,14,0.26,3.64,98,101.6,Z8,A5,R2,50,85.5,78.29,35.1,35,16,A,Y,AY
ORD00245,1,2026-01-26,App,Standard,3,SKU025,Grocery,Snacks,3,23.2,13.1,20.5,5.44,Ambient,High,730,326.2,37,0.22,8.14,259,193.4,Z6,A4,R1,40,64.0,73.86,34.35,80,27,B,X,BX
ORD00245,2,2026-01-26,App,Standard,3,SKU015,Health & Wellness,Wellness,3,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,63.49,27.71,78,32,A,X,AX
ORD00245,3,2026-01-26,App,Standard,3,SKU057,Grocery,Breakfast,1,16.4,29.7,32.7,5.25,Ambient,Low,365,614.29,6,0.86,5.16,42,31.7,Z7,A2,R1,40,64.0,73.83,26.3,30,24,B,Z,BZ
ORD00246,1,2026-02-08,App,Standard,4,SKU023,Baby Care,Baby Hygiene,1,27.1,9.9,20.1,7.6,Ambient,Medium,30,1302.56,6,0.87,5.22,42,36.3,Z3,A4,R6,30,47.5,43.98,27.31,20,16,B,Z,BZ
ORD00246,2,2026-02-08,App,Standard,4,SKU049,Personal Care,Bath & Body,1,17.1,11.8,23.9,3.56,Ambient,Medium,365,469.4,6,0.55,3.3,42,31.5,Z5,A1,R1,40,44.0,50.17,17.73,44,39,B,Z,BZ
ORD00246,3,2026-02-08,App,Standard,4,SKU041,Personal Care,Hair Care,1,17.1,11.1,28.2,3.02,Ambient,High,365,612.15,6,0.34,2.04,42,45.6,Z5,A5,R6,30,67.5,82.76,33.2,43,26,B,Y,BY
ORD00246,4,2026-02-08,App,Standard,4,SKU059,Pet Care,Pet Hygiene,5,14.5,23.0,31.6,6.99,Fragile,Low,730,1239.81,41,0.16,6.56,287,246.3,Z7,A2,R5,50,70.0,73.21,29.44,67,20,A,X,AX
ORD00247,1,2026-03-24,App,Standard,7,SKU014,Household,Cleaning,2,20.2,8.3,17.2,0.64,Ambient,Low,365,1273.78,14,0.26,3.64,98,101.6,Z8,A5,R2,50,85.5,89.01,34.33,35,16,A,Y,AY
ORD00247,2,2026-03-24,App,Standard,7,SKU003,Household,Cleaning,2,31.1,12.5,27.4,4.91,Ambient,Medium,365,1655.33,5,0.86,4.3,35,36.0,Z5,A4,R6,30,63.5,71.92,29.35,52,40,A,Z,AZ
ORD00247,3,2026-03-24,App,Standard,7,SKU026,Household,Home Care,1,29.6,23.8,28.5,1.87,Frozen,Low,180,1110.01,43,0.15,6.45,301,337.9,Z6,A1,R6,30,59.5,54.09,22.99,80,26,A,X,AX
ORD00247,4,2026-03-24,App,Standard,7,SKU048,Household,Home Care,2,21.3,21.2,36.8,6.63,Ambient,Low,730,1488.03,8,0.38,3.04,56,67.6,Z6,A3,R6,30,67.5,61.35,30.53,35,15,A,Y,AY
ORD00247,5,2026-03-24,App,Standard,7,SKU077,Household,Laundry,1,17.9,24.8,9.0,5.27,Ambient,High,180,826.51,4,0.65,2.6,28,23.1,Z4,A2,R5,50,46.0,51.29,22.29,16,13,C,Z,CZ
ORD00247,6,2026-03-24,App,Standard,7,SKU033,Household,Home Care,1,17.9,26.7,11.4,2.16,Ambient,Low,180,518.91,5,0.28,1.4,35,42.8,Z8,A3,R4,40,80.5,71.4,27.28,17,10,C,Y,CY
ORD00247,7,2026-03-24,App,Standard,7,SKU043,Household,Cleaning,2,15.8,12.6,29.8,1.1,Fragile,Low,90,1262.92,8,0.34,2.72,56,43.1,Z1,A3,R1,40,20.0,22.65,17.11,28,17,A,Y,AY
ORD00248,1,2026-01-11,Web,Express,4,SKU026,Household,Home Care,1,29.6,23.8,28.5,1.87,Frozen,Low,180,1110.01,43,0.15,6.45,301,337.9,Z6,A1,R6,30,59.5,69.56,21.56,80,26,A,X,AX
ORD00248,2,2026-01-11,Web,Express,4,SKU048,Household,Home Care,2,21.3,21.2,36.8,6.63,Ambient,Low,730,1488.03,8,0.38,3.04,56,67.6,Z6,A3,R6,30,67.5,63.03,26.73,35,15,A,Y,AY
ORD00248,3,2026-01-11,Web,Express,4,SKU033,Household,Home Care,2,17.9,26.7,11.4,2.16,Ambient,Low,180,518.91,5,0.28,1.4,35,42.8,Z8,A3,R4,40,80.5,68.63,27.9,17,10,C,Y,CY
ORD00248,4,2026-01-11,Web,Express,4,SKU118,Household,Home Care,2,33.2,8.9,28.1,5.79,Ambient,Medium,30,169.17,44,0.13,5.72,308,376.3,Z8,A3,R3,30,79.0,70.21,31.92,71,23,C,X,CX
ORD00249,1,2026-03-31,App,Standard,3,SKU052,Grocery,Staples,2,29.7,5.0,35.4,3.75,Ambient,Medium,180,1135.1,36,0.23,8.28,252,281.7,Z8,A5,R5,50,90.0,103.5,38.86,56,20,A,X,AX
ORD00249,2,2026-03-31,App,Standard,3,SKU054,Grocery,Staples,2,24.4,8.8,37.6,2.41,Ambient,Medium,180,457.62,4,0.87,3.48,28,28.1,Z4,A4,R3,30,51.0,63.4,24.97,24,16,C,Z,CZ
ORD00249,3,2026-03-31,App,Standard,3,SKU081,Grocery,Breakfast,2,28.0,20.5,28.6,4.5,Ambient,Medium,30,345.24,7,0.68,4.76,49,53.2,Z5,A4,R5,50,62.0,75.34,29.43,14,10,C,Z,CZ
ORD00250,1,2026-01-14,App,Standard,5,SKU025,Grocery,Snacks,1,23.2,13.1,20.5,5.44,Ambient,High,730,326.2,37,0.22,8.14,259,193.4,Z6,A4,R1,40,64.0,79.68,33.82,80,27,B,X,BX
ORD00250,2,2026-01-14,App,Standard,5,SKU015,Health & Wellness,Wellness,1,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,63.11,26.76,78,32,A,X,AX
ORD00250,3,2026-01-14,App,Standard,5,SKU003,Household,Cleaning,1,31.1,12.5,27.4,4.91,Ambient,Medium,365,1655.33,5,0.86,4.3,35,36.0,Z5,A4,R6,30,63.5,73.31,31.54,52,40,A,Z,AZ
ORD00250,4,2026-01-14,App,Standard,5,SKU057,Grocery,Breakfast,2,16.4,29.7,32.7,5.25,Ambient,Low,365,614.29,6,0.86,5.16,42,31.7,Z7,A2,R1,40,64.0,63.03,24.97,30,24,B,Z,BZ
ORD00250,5,2026-01-14,App,Standard,5,SKU041,Personal Care,Hair Care,1,17.1,11.1,28.2,3.02,Ambient,High,365,612.15,6,0.34,2.04,42,45.6,Z5,A5,R6,30,67.5,81.41,31.25,43,26,B,Y,BY
ORD00251,1,2026-02-10,Web,Standard,5,SKU115,Personal Care,Oral Care,3,21.5,20.3,8.0,2.54,Ambient,Medium,180,1486.43,20,0.31,6.2,140,103.7,Z6,A2,R6,30,63.5,65.45,23.8,30,17,A,Y,AY
ORD00251,2,2026-02-10,Web,Standard,5,SKU084,Personal Care,Oral Care,3,8.4,15.7,14.9,5.46,Ambient,Low,180,1772.39,16,0.3,4.8,112,81.8,Z5,A5,R3,30,63.0,66.53,35.4,28,13,A,Y,AY
ORD00251,3,2026-02-10,Web,Standard,5,SKU006,Personal Care,Bath & Body,3,6.9,5.5,24.4,4.75,Fragile,Medium,30,431.37,14,0.21,2.94,98,117.4,Z6,A5,R6,30,75.5,83.44,33.99,41,16,B,X,BX
ORD00251,4,2026-02-10,Web,Standard,5,SKU028,Personal Care,Skin Care,3,29.0,21.7,39.6,4.8,Ambient,Medium,730,1608.34,6,0.39,2.34,42,39.3,Z2,A4,R1,40,32.0,35.31,24.28,18,9,A,Y,AY
ORD00251,5,2026-02-10,Web,Standard,5,SKU105,Personal Care,Bath & Body,3,5.5,24.7,17.1,5.89,Ambient,Medium,90,261.8,10,0.33,3.3,70,62.6,Z7,A1,R2,50,61.5,70.38,23.51,14,9,C,Y,CY
ORD00252,1,2026-03-28,Web,Express,3,SKU071,Grocery,Beverages,3,33.5,26.4,8.5,5.52,Ambient,Low,180,514.69,16,0.24,3.84,112,138.0,Z4,A4,R6,30,55.5,47.88,30.52,35,15,B,X,BX
ORD00252,2,2026-03-28,Web,Express,3,SKU075,Grocery,Breakfast,1,8.3,17.6,38.1,0.44,Ambient,Medium,180,1166.93,10,0.4,4.0,70,50.2,Z2,A1,R1,40,20.0,23.66,9.83,20,14,B,Y,BY
ORD00252,3,2026-03-28,Web,Express,3,SKU020,Grocery,Staples,3,30.8,10.6,33.6,3.74,Ambient,Low,30,1196.56,11,0.51,5.61,77,70.8,Z8,A4,R3,30,83.0,86.05,32.41,37,19,A,Z,AZ
ORD00253,1,2026-02-27,App,Standard,6,SKU059,Pet Care,Pet Hygiene,5,14.5,23.0,31.6,6.99,Fragile,Low,730,1239.81,41,0.16,6.56,287,246.3,Z7,A2,R5,50,70.0,63.3,28.56,67,20,A,X,AX
ORD00253,2,2026-02-27,App,Standard,6,SKU049,Personal Care,Bath & Body,1,17.1,11.8,23.9,3.56,Ambient,Medium,365,469.4,6,0.55,3.3,42,31.5,Z5,A1,R1,40,44.0,38.99,18.51,44,39,B,Z,BZ
ORD00253,3,2026-02-27,App,Standard,6,SKU041,Personal Care,Hair Care,2,17.1,11.1,28.2,3.02,Ambient,High,365,612.15,6,0.34,2.04,42,45.6,Z5,A5,R6,30,67.5,82.53,33.01,43,26,B,Y,BY
ORD00253,4,2026-02-27,App,Standard,6,SKU023,Baby Care,Baby Hygiene,2,27.1,9.9,20.1,7.6,Ambient,Medium,30,1302.56,6,0.87,5.22,42,36.3,Z3,A4,R6,30,47.5,52.61,28.87,20,16,B,Z,BZ
ORD00253,5,2026-02-27,App,Standard,6,SKU029,Pet Care,Cat Food,2,19.2,11.5,13.7,5.14,Ambient,Medium,90,805.77,15,0.3,4.5,105,114.7,Z6,A1,R5,50,58.0,66.38,22.94,35,17,A,Y,AY
ORD00253,6,2026-02-27,App,Standard,6,SKU091,Pet Care,Dog Food,1,16.5,19.5,38.4,5.94,Fragile,High,365,1182.01,5,0.7,3.5,35,30.7,Z3,A5,R2,50,45.5,48.9,30.42,30,23,A,Z,AZ
ORD00254,1,2026-02-25,App,Standard,5,SKU029,Pet Care,Cat Food,2,19.2,11.5,13.7,5.14,Ambient,Medium,90,805.77,15,0.3,4.5,105,114.7,Z6,A1,R5,50,58.0,72.03,23.4,35,17,A,Y,AY
ORD00254,2,2026-02-25,App,Standard,5,SKU007,Pet Care,Dog Food,1,25.1,10.4,9.6,7.49,Ambient,Medium,180,362.98,5,0.52,2.6,35,26.4,Z4,A5,R6,30,59.5,66.74,32.57,7,6,C,Z,CZ
ORD00254,3,2026-02-25,App,Standard,5,SKU044,Pet Care,Cat Food,3,22.2,16.7,20.4,1.56,Ambient,Medium,30,736.26,14,0.33,4.62,98,72.6,Z7,A3,R5,50,74.0,80.71,28.65,79,32,A,Y,AY
ORD00254,4,2026-02-25,App,Standard,5,SKU108,Pet Care,Pet Hygiene,1,16.6,29.3,22.4,4.03,Ambient,Medium,730,778.49,12,0.52,6.24,84,78.7,Z4,A1,R5,50,42.0,44.74,17.74,32,20,B,Z,BZ
ORD00254,5,2026-02-25,App,Standard,5,SKU010,Pet Care,Dog Food,1,11.4,15.0,7.1,3.09,Ambient,Medium,180,531.32,4,0.64,2.56,28,30.3,Z4,A5,R2,50,53.5,65.65,28.14,17,13,C,Z,CZ
ORD00255,1,2026-01-29,App,Standard,3,SKU057,Grocery,Breakfast,1,16.4,29.7,32.7,5.25,Ambient,Low,365,614.29,6,0.86,5.16,42,31.7,Z7,A2,R1,40,64.0,55.91,26.7,30,24,B,Z,BZ
ORD00255,2,2026-01-29,App,Standard,3,SKU015,Health & Wellness,Wellness,3,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,84.12,25.47,78,32,A,X,AX
ORD00255,3,2026-01-29,App,Standard,3,SKU003,Household,Cleaning,2,31.1,12.5,27.4,4.91,Ambient,Medium,365,1655.33,5,0.86,4.3,35,36.0,Z5,A4,R6,30,63.5,59.69,31.35,52,40,A,Z,AZ
ORD00256,1,2026-01-07,App,Standard,6,SKU098,Grocery,Breakfast,3,14.3,25.2,21.4,6.7,Ambient,High,180,1390.75,8,0.41,3.28,56,63.2,Z7,A2,R4,40,68.5,61.81,26.07,17,8,B,Y,BY
ORD00256,2,2026-01-07,App,Standard,6,SKU085,Grocery,Snacks,4,13.7,8.0,22.4,3.5,Ambient,Low,365,1504.2,28,0.21,5.88,196,224.1,Z5,A5,R5,50,66.0,77.35,35.5,65,22,A,X,AX
ORD00256,3,2026-01-07,App,Standard,6,SKU054,Grocery,Staples,2,24.4,8.8,37.6,2.41,Ambient,Medium,180,457.62,4,0.87,3.48,28,28.1,Z4,A4,R3,30,51.0,52.68,26.78,24,16,C,Z,CZ
ORD00256,4,2026-01-07,App,Standard,6,SKU030,Grocery,Beverages,1,7.4,8.8,18.4,1.31,Ambient,Low,180,763.0,3,0.85,2.55,21,17.1,Z2,A2,R5,50,30.0,33.85,15.22,12,10,C,Z,CZ
ORD00256,5,2026-01-07,App,Standard,6,SKU009,Grocery,Snacks,1,31.2,6.9,33.3,6.86,Ambient,Medium,30,1744.97,3,0.63,1.89,21,25.4,Z3,A2,R3,30,35.0,32.8,19.49,13,10,B,Z,BZ
ORD00256,6,2026-01-07,App,Standard,6,SKU117,Grocery,Snacks,1,11.8,28.7,23.2,2.34,Ambient,High,90,247.18,3,0.87,2.61,21,18.2,Z2,A5,R5,50,42.0,35.85,28.13,10,8,C,Z,CZ
ORD00257,1,2026-03-15,Web,Standard,2,SKU099,Household,Laundry,1,29.0,8.5,13.8,5.17,Ambient,Low,365,1535.82,7,0.5,3.5,49,42.0,Z8,A1,R6,30,75.5,74.4,24.01,38,24,A,Y,AY
ORD00257,2,2026-03-15,Web,Standard,2,SKU112,Personal Care,Oral Care,1,5.8,9.7,23.1,7.32,Ambient,Medium,60,1793.55,2,0.88,1.76,14,12.0,Z8,A3,R2,50,77.5,88.27,29.19,36,24,A,Z,AZ
ORD00258,1,2026-02-01,App,Standard,1,SKU031,Personal Care,Hair Care,3,19.3,28.6,15.5,3.18,Ambient,Medium,730,994.38,25,0.27,6.75,175,180.6,Z6,A4,R3,30,67.0,64.33,31.9,39,15,A,Y,AY
ORD00259,1,2026-03-25,App,Standard,3,SKU001,Health & Wellness,OTC,4,27.7,26.5,10.3,1.36,Ambient,Medium,180,964.18,40,0.17,6.8,280,345.5,Z6,A5,R3,30,71.0,65.49,36.9,52,18,A,X,AX
ORD00259,2,2026-03-25,App,Standard,3,SKU038,Health & Wellness,Wellness,2,18.1,23.3,38.8,2.23,Ambient,Low,730,1076.64,20,0.29,5.8,140,122.8,Z7,A3,R1,40,68.0,69.6,28.52,56,25,A,Y,AY
ORD00259,3,2026-03-25,App,Standard,3,SKU019,Health & Wellness,OTC,2,29.3,27.0,5.9,5.92,HighValue,High,730,1558.71,7,0.54,3.78,49,56.1,Z4,A3,R6,30,51.5,45.08,25.04,41,25,A,Z,AZ
ORD00260,1,2026-03-10,App,Standard,2,SKU101,Personal Care,Hair Care,3,14.6,7.5,30.0,2.75,Ambient,High,180,1260.53,18,0.2,3.6,126,97.8,Z7,A2,R3,30,67.0,81.01,26.52,22,11,B,X,BX
ORD00260,2,2026-03-10,App,Standard,2,SKU004,Personal Care,Hair Care,1,29.9,12.7,7.0,7.04,Ambient,Medium,30,1760.92,3,0.84,2.52,21,20.9,Z1,A5,R4,40,32.5,29.96,28.82,10,8,B,Z,BZ
ORD00261,1,2026-03-13,Web,Standard,3,SKU040,Grocery,Beverages,1,13.3,5.3,38.2,0.78,Ambient,Medium,730,870.07,22,0.29,6.38,154,168.1,Z8,A2,R4,40,76.5,85.16,26.97,31,16,B,Y,BY
ORD00261,2,2026-03-13,Web,Standard,3,SKU016,Grocery,Snacks,1,24.0,11.6,22.1,7.25,Ambient,Low,90,103.25,10,0.31,3.1,70,61.8,Z4,A2,R3,30,43.0,52.82,20.8,26,14,C,Y,CY
ORD00261,3,2026-03-13,Web,Standard,3,SKU024,Grocery,Breakfast,2,13.9,8.2,19.7,7.53,Ambient,Medium,90,745.78,3,0.6,1.8,21,24.3,Z8,A5,R6,30,91.5,97.32,37.44,13,11,C,Z,CZ
ORD00262,1,2026-01-18,Web,Express,4,SKU084,Personal Care,Oral Care,2,8.4,15.7,14.9,5.46,Ambient,Low,180,1772.39,16,0.3,4.8,112,81.8,Z5,A5,R3,30,63.0,62.6,31.42,28,13,A,Y,AY
ORD00262,2,2026-01-18,Web,Express,4,SKU105,Personal Care,Bath & Body,1,5.5,24.7,17.1,5.89,Ambient,Medium,90,261.8,10,0.33,3.3,70,62.6,Z7,A1,R2,50,61.5,54.1,21.21,14,9,C,Y,CY
ORD00262,3,2026-01-18,Web,Express,4,SKU062,Personal Care,Hair Care,1,25.3,8.9,20.5,2.83,Ambient,Low,90,835.88,12,0.52,6.24,84,72.8,Z1,A3,R2,50,21.5,26.05,17.46,40,22,A,Z,AZ
ORD00262,4,2026-01-18,Web,Express,4,SKU115,Personal Care,Oral Care,2,21.5,20.3,8.0,2.54,Ambient,Medium,180,1486.43,20,0.31,6.2,140,103.7,Z6,A2,R6,30,63.5,60.43,22.0,30,17,A,Y,AY
ORD00263,1,2026-02-24,App,Standard,6,SKU021,Grocery,Staples,3,20.3,22.0,34.5,2.72,Fragile,High,90,341.96,32,0.15,4.8,224,275.4,Z7,A5,R3,30,79.0,69.96,37.13,58,21,B,X,BX
ORD00263,2,2026-02-24,App,Standard,6,SKU018,Grocery,Beverages,2,28.9,26.5,36.5,1.76,Ambient,Medium,180,1753.56,3,0.85,2.55,21,23.4,Z6,A2,R2,50,57.5,52.24,23.39,20,13,A,Z,AZ
ORD00263,3,2026-02-24,App,Standard,6,SKU053,Grocery,Cooking,2,18.1,22.5,9.2,7.79,Ambient,Low,365,49.27,7,0.53,3.71,49,45.3,Z8,A2,R1,40,72.0,64.02,26.93,44,30,C,Z,CZ
ORD00263,4,2026-02-24,App,Standard,6,SKU036,Grocery,Cooking,4,22.3,27.7,18.1,7.54,Ambient,Medium,60,205.87,13,0.34,4.42,91,102.4,Z6,A4,R5,50,70.0,86.15,33.68,36,16,C,Y,CY
ORD00263,5,2026-02-24,App,Standard,6,SKU090,Grocery,Breakfast,2,23.9,24.9,25.7,2.88,Ambient,Low,90,1501.26,6,0.39,2.34,42,31.2,Z7,A1,R3,30,63.0,66.82,19.79,36,19,A,Y,AY
ORD00263,6,2026-02-24,App,Standard,6,SKU032,Grocery,Snacks,3,5.9,13.4,28.8,3.29,Ambient,Low,365,973.07,9,0.38,3.42,63,75.5,Z5,A2,R2,50,49.5,58.05,21.2,47,27,A,Y,AY
ORD00264,1,2026-01-13,App,Standard,4,SKU085,Grocery,Snacks,5,13.7,8.0,22.4,3.5,Ambient,Low,365,1504.2,28,0.21,5.88,196,224.1,Z5,A5,R5,50,66.0,71.74,34.88,65,22,A,X,AX
ORD00264,2,2026-01-13,App,Standard,4,SKU072,Health & Wellness,Vitamins,1,24.3,19.9,5.7,6.32,HighValue,Low,365,389.24,6,0.45,2.7,42,48.6,Z6,A2,R4,40,60.5,68.68,25.74,54,33,B,Y,BY
ORD00264,3,2026-01-13,App,Standard,4,SKU042,Grocery,Beverages,2,10.8,8.0,23.8,6.12,Ambient,Medium,730,1071.52,8,0.29,2.32,56,62.6,Z4,A1,R1,40,36.0,38.77,16.43,43,26,A,Y,AY
ORD00264,4,2026-01-13,App,Standard,4,SKU062,Personal Care,Hair Care,1,25.3,8.9,20.5,2.83,Ambient,Low,90,835.88,12,0.52,6.24,84,72.8,Z1,A3,R2,50,21.5,23.77,20.26,40,22,A,Z,AZ
ORD00265,1,2026-02-17,Web,Express,4,SKU033,Household,Home Care,2,17.9,26.7,11.4,2.16,Ambient,Low,180,518.91,5,0.28,1.4,35,42.8,Z8,A3,R4,40,80.5,96.05,26.53,17,10,C,Y,CY
ORD00265,2,2026-02-17,Web,Express,4,SKU077,Household,Laundry,2,17.9,24.8,9.0,5.27,Ambient,High,180,826.51,4,0.65,2.6,28,23.1,Z4,A2,R5,50,46.0,44.85,20.6,16,13,C,Z,CZ
ORD00265,3,2026-02-17,Web,Express,4,SKU048,Household,Home Care,1,21.3,21.2,36.8,6.63,Ambient,Low,730,1488.03,8,0.38,3.04,56,67.6,Z6,A3,R6,30,67.5,77.08,26.07,35,15,A,Y,AY
ORD00265,4,2026-02-17,Web,Express,4,SKU097,Household,Cleaning,2,25.8,20.6,36.6,5.8,Fragile,Low,730,446.62,2,0.49,0.98,14,13.2,Z2,A2,R6,30,31.5,27.5,17.88,17,13,C,Y,CY
ORD00266,1,2026-02-06,App,Standard,4,SKU061,Grocery,Cooking,2,28.8,9.2,7.8,6.98,Ambient,High,60,437.13,11,0.42,4.62,77,80.9,Z4,A3,R1,40,44.0,50.41,24.08,33,20,C,Y,CY
ORD00266,2,2026-02-06,App,Standard,4,SKU112,Personal Care,Oral Care,2,5.8,9.7,23.1,7.32,Ambient,Medium,60,1793.55,2,0.88,1.76,14,12.0,Z8,A3,R2,50,77.5,93.17,31.55,36,24,A,Z,AZ
ORD00266,3,2026-02-06,App,Standard,4,SKU109,Health & Wellness,OTC,1,8.1,13.2,15.3,3.62,Ambient,Low,730,1569.32,5,0.55,2.75,35,31.3,Z3,A5,R1,40,44.0,48.09,28.39,22,19,A,Z,AZ
ORD00266,4,2026-02-06,App,Standard,4,SKU094,Health & Wellness,Wellness,2,7.4,21.6,37.1,2.55,Ambient,Medium,30,574.51,7,0.48,3.36,49,44.5,Z5,A3,R1,40,52.0,62.54,24.22,19,14,C,Y,CY
ORD00267,1,2026-03-09,App,Standard,6,SKU025,Grocery,Snacks,3,23.2,13.1,20.5,5.44,Ambient,High,730,326.2,37,0.22,8.14,259,193.4,Z6,A4,R1,40,64.0,78.03,33.16,80,27,B,X,BX
ORD00267,2,2026-03-09,App,Standard,6,SKU015,Health & Wellness,Wellness,4,29.5,12.5,28.2,7.52,HighValue,Low,30,1342.79,21,0.16,3.36,147,115.5,Z8,A1,R5,50,74.0,78.16,28.29,78,32,A,X,AX
ORD00267,3,2026-03-09,App,Standard,6,SKU057,Grocery,Breakfast,2,16.4,29.7,32.7,5.25,Ambient,Low,365,614.29,6,0.86,5.16,42,31.7,Z7,A2,R1,40,64.0,77.25,26.59,30,24,B,Z,BZ
ORD00267,4,2026-03-09,App,Standard,6,SKU041,Personal Care,Hair Care,3,17.1,11.1,28.2,3.02,Ambient,High,365,612.15,6,0.34,2.04,42,45.6,Z5,A5,R6,30,67.5,57.53,30.16,43,26,B,Y,BY
ORD00267,5,2026-03-09,App,Standard,6,SKU068,Grocery,Cooking,2,25.2,21.8,25.5,6.6,Ambient,Low,30,1124.7,14,0.25,3.5,98,119.4,Z8,A1,R3,30,71.0,63.39,25.19,35,16,A,X,AX
